delivery_id,match_id,over,ball,batting_team,bowling_team,batsman,bowler,runs_batsman,runs_extras,total_runs
712,24,4,4,GT,RCB,Shubman Gill,Faf du Plessis,0,0,0
713,24,4,5,GT,RCB,Shubman Gill,Faf du Plessis,0,0,0
714,24,4,6,GT,RCB,David Miller,Virat Kohli,1,0,1
715,24,5,1,GT,RCB,David Miller,Virat Kohli,1,0,1
716,24,5,2,GT,RCB,David Miller,Faf du Plessis,4,0,4
717,24,5,3,GT,RCB,Wriddhiman Saha,Dinesh Karthik,1,0,1
718,24,5,4,GT,RCB,Shubman Gill,Dinesh Karthik,4,0,4
719,24,5,5,GT,RCB,Shubman Gill,Faf du Plessis,1,0,1
720,24,5,6,GT,RCB,Shubman Gill,Faf du Plessis,2,0,2
721,25,1,1,PBKS,RR,Jitesh Sharma,Yashasvi Jaiswal,0,0,0
722,25,1,2,PBKS,RR,Jitesh Sharma,Jos Buttler,2,0,2
723,25,1,3,PBKS,RR,Liam Livingstone,Yashasvi Jaiswal,1,0,1
724,25,1,4,PBKS,RR,Jitesh Sharma,Jos Buttler,2,0,2
725,25,1,5,PBKS,RR,Shikhar Dhawan,Jos Buttler,4,0,4
726,25,1,6,PBKS,RR,Jitesh Sharma,Jos Buttler,1,0,1
727,25,2,1,PBKS,RR,Shikhar Dhawan,Yashasvi Jaiswal,0,0,0
728,25,2,2,PBKS,RR,Liam Livingstone,Yashasvi Jaiswal,1,0,1
729,25,2,3,PBKS,RR,Jitesh Sharma,Yashasvi Jaiswal,2,0,2
730,25,2,4,PBKS,RR,Liam Livingstone,Sanju Samson,1,0,1
731,25,2,5,PBKS,RR,Shikhar Dhawan,Sanju Samson,1,0,1
732,25,2,6,PBKS,RR,Liam Livingstone,Yashasvi Jaiswal,0,0,0
733,25,3,1,PBKS,RR,Liam Livingstone,Jos Buttler,4,0,4
734,25,3,2,PBKS,RR,Jitesh Sharma,Sanju Samson,2,0,2
735,25,3,3,PBKS,RR,Jitesh Sharma,Sanju Samson,1,0,1
736,25,3,4,PBKS,RR,Liam Livingstone,Yashasvi Jaiswal,0,0,0
737,25,3,5,PBKS,RR,Jitesh Sharma,Sanju Samson,0,0,0
738,25,3,6,PBKS,RR,Jitesh Sharma,Yashasvi Jaiswal,6,0,6
739,25,4,1,PBKS,RR,Jitesh Sharma,Sanju Samson,1,0,1
740,25,4,2,PBKS,RR,Jitesh Sharma,Sanju Samson,0,0,0
741,25,4,3,PBKS,RR,Shikhar Dhawan,Jos Buttler,0,0,0
742,25,4,4,PBKS,RR,Shikhar Dhawan,Jos Buttler,4,0,4
743,25,4,5,PBKS,RR,Shikhar Dhawan,Jos Buttler,1,0,1
744,25,4,6,PBKS,RR,Jitesh Sharma,Sanju Samson,0,0,0
745,25,5,1,PBKS,RR,Shikhar Dhawan,Yashasvi Jaiswal,4,0,4
746,25,5,2,PBKS,RR,Shikhar Dhawan,Yashasvi Jaiswal,0,0,0
747,25,5,3,PBKS,RR,Shikhar Dhawan,Jos Buttler,1,0,1
748,25,5,4,PBKS,RR,Jitesh Sharma,Yashasvi Jaiswal,4,0,4
749,25,5,5,PBKS,RR,Shikhar Dhawan,Sanju Samson,0,0,0
750,25,5,6,PBKS,RR,Liam Livingstone,Sanju Samson,0,1,1
751,26,1,1,GT,RR,David Miller,Yashasvi Jaiswal,1,0,1
752,26,1,2,GT,RR,David Miller,Yashasvi Jaiswal,4,0,4
753,26,1,3,GT,RR,Shubman Gill,Jos Buttler,1,0,1
754,26,1,4,GT,RR,David Miller,Sanju Samson,1,0,1
755,26,1,5,GT,RR,Shubman Gill,Sanju Samson,4,0,4
756,26,1,6,GT,RR,Shubman Gill,Jos Buttler,4,0,4
757,26,2,1,GT,RR,Wriddhiman Saha,Yashasvi Jaiswal,2,0,2
758,26,2,2,GT,RR,Shubman Gill,Jos Buttler,4,0,4
759,26,2,3,GT,RR,Wriddhiman Saha,Yashasvi Jaiswal,0,0,0
760,26,2,4,GT,RR,Wriddhiman Saha,Sanju Samson,0,0,0
761,26,2,5,GT,RR,Wriddhiman Saha,Sanju Samson,0,0,0
762,26,2,6,GT,RR,Wriddhiman Saha,Yashasvi Jaiswal,4,0,4
763,26,3,1,GT,RR,David Miller,Sanju Samson,1,0,1
764,26,3,2,GT,RR,Shubman Gill,Yashasvi Jaiswal,1,0,1
765,26,3,3,GT,RR,Shubman Gill,Sanju Samson,1,0,1
766,26,3,4,GT,RR,Shubman Gill,Yashasvi Jaiswal,0,0,0
767,26,3,5,GT,RR,Wriddhiman Saha,Sanju Samson,0,1,1
768,26,3,6,GT,RR,David Miller,Jos Buttler,0,0,0
769,26,4,1,GT,RR,Wriddhiman Saha,Sanju Samson,4,0,4
770,26,4,2,GT,RR,David Miller,Sanju Samson,1,0,1
771,26,4,3,GT,RR,Wriddhiman Saha,Yashasvi Jaiswal,1,0,1
772,26,4,4,GT,RR,Wriddhiman Saha,Jos Buttler,4,0,4
773,26,4,5,GT,RR,Shubman Gill,Yashasvi Jaiswal,1,0,1
774,26,4,6,GT,RR,Wriddhiman Saha,Yashasvi Jaiswal,1,0,1
775,26,5,1,GT,RR,Shubman Gill,Sanju Samson,4,0,4
776,26,5,2,GT,RR,David Miller,Yashasvi Jaiswal,0,0,0
777,26,5,3,GT,RR,David Miller,Jos Buttler,0,0,0
778,26,5,4,GT,RR,Wriddhiman Saha,Jos Buttler,0,0,0
779,26,5,5,GT,RR,David Miller,Yashasvi Jaiswal,2,0,2
780,26,5,6,GT,RR,David Miller,Yashasvi Jaiswal,0,0,0
781,27,1,1,SRH,MI,Abhishek Sharma,Ishan Kishan,2,0,2
782,27,1,2,SRH,MI,Aiden Markram,Rohit Sharma,6,0,6
783,27,1,3,SRH,MI,Abhishek Sharma,Ishan Kishan,2,0,2
784,27,1,4,SRH,MI,Heinrich Klaasen,Ishan Kishan,1,0,1
785,27,1,5,SRH,MI,Abhishek Sharma,Suryakumar Yadav,0,0,0
786,27,1,6,SRH,MI,Aiden Markram,Ishan Kishan,1,0,1
787,27,2,1,SRH,MI,Aiden Markram,Rohit Sharma,4,0,4
788,27,2,2,SRH,MI,Heinrich Klaasen,Ishan Kishan,0,0,0
789,27,2,3,SRH,MI,Heinrich Klaasen,Rohit Sharma,0,0,0
790,27,2,4,SRH,MI,Heinrich Klaasen,Rohit Sharma,6,0,6
791,27,2,5,SRH,MI,Abhishek Sharma,Ishan Kishan,4,0,4
792,27,2,6,SRH,MI,Aiden Markram,Rohit Sharma,1,0,1
793,27,3,1,SRH,MI,Heinrich Klaasen,Suryakumar Yadav,0,0,0
794,27,3,2,SRH,MI,Abhishek Sharma,Suryakumar Yadav,0,0,0
795,27,3,3,SRH,MI,Heinrich Klaasen,Ishan Kishan,0,0,0
796,27,3,4,SRH,MI,Aiden Markram,Rohit Sharma,2,0,2
797,27,3,5,SRH,MI,Aiden Markram,Suryakumar Yadav,1,0,1
798,27,3,6,SRH,MI,Abhishek Sharma,Suryakumar Yadav,0,0,0
799,27,4,1,SRH,MI,Aiden Markram,Rohit Sharma,0,0,0
800,27,4,2,SRH,MI,Heinrich Klaasen,Ishan Kishan,0,0,0
801,27,4,3,SRH,MI,Abhishek Sharma,Rohit Sharma,1,0,1
802,27,4,4,SRH,MI,Heinrich Klaasen,Rohit Sharma,0,0,0
803,27,4,5,SRH,MI,Abhishek Sharma,Suryakumar Yadav,0,0,0
804,27,4,6,SRH,MI,Heinrich Klaasen,Rohit Sharma,4,0,4
805,27,5,1,SRH,MI,Abhishek Sharma,Rohit Sharma,1,0,1
806,27,5,2,SRH,MI,Aiden Markram,Rohit Sharma,0,0,0
807,27,5,3,SRH,MI,Aiden Markram,Ishan Kishan,2,0,2
808,27,5,4,SRH,MI,Aiden Markram,Suryakumar Yadav,2,0,2
809,27,5,5,SRH,MI,Aiden Markram,Rohit Sharma,0,0,0
810,27,5,6,SRH,MI,Aiden Markram,Suryakumar Yadav,1,0,1
811,28,1,1,RCB,LSG,Dinesh Karthik,KL Rahul,6,0,6
812,28,1,2,RCB,LSG,Faf du Plessis,KL Rahul,0,1,1
813,28,1,3,RCB,LSG,Dinesh Karthik,KL Rahul,0,0,0
814,28,1,4,RCB,LSG,Faf du Plessis,Quinton de Kock,4,0,4
815,28,1,5,RCB,LSG,Faf du Plessis,Quinton de Kock,1,0,1
816,28,1,6,RCB,LSG,Dinesh Karthik,KL Rahul,4,0,4
817,28,2,1,RCB,LSG,Dinesh Karthik,Nicholas Pooran,1,0,1
818,28,2,2,RCB,LSG,Faf du Plessis,Nicholas Pooran,0,0,0
819,28,2,3,RCB,LSG,Faf du Plessis,KL Rahul,0,0,0
820,28,2,4,RCB,LSG,Faf du Plessis,Quinton de Kock,1,0,1
821,28,2,5,RCB,LSG,Virat Kohli,KL Rahul,0,0,0
822,28,2,6,RCB,LSG,Virat Kohli,Quinton de Kock,0,0,0
823,28,3,1,RCB,LSG,Faf du Plessis,Quinton de Kock,4,0,4
824,28,3,2,RCB,LSG,Faf du Plessis,KL Rahul,1,0,1
825,28,3,3,RCB,LSG,Dinesh Karthik,Nicholas Pooran,0,0,0
826,28,3,4,RCB,LSG,Virat Kohli,Quinton de Kock,0,0,0
827,28,3,5,RCB,LSG,Faf du Plessis,Nicholas Pooran,1,0,1
828,28,3,6,RCB,LSG,Faf du Plessis,KL Rahul,1,0,1
829,28,4,1,RCB,LSG,Faf du Plessis,KL Rahul,0,0,0
830,28,4,2,RCB,LSG,Faf du Plessis,Nicholas Pooran,1,1,2
831,28,4,3,RCB,LSG,Virat Kohli,Nicholas Pooran,0,0,0
832,28,4,4,RCB,LSG,Virat Kohli,KL Rahul,0,0,0
833,28,4,5,RCB,LSG,Virat Kohli,Nicholas Pooran,4,0,4
834,28,4,6,RCB,LSG,Virat Kohli,Nicholas Pooran,1,0,1
835,28,5,1,RCB,LSG,Faf du Plessis,Quinton de Kock,1,0,1
836,28,5,2,RCB,LSG,Faf du Plessis,Nicholas Pooran,1,0,1
837,28,5,3,RCB,LSG,Dinesh Karthik,KL Rahul,2,0,2
838,28,5,4,RCB,LSG,Dinesh Karthik,Nicholas Pooran,4,0,4
839,28,5,5,RCB,LSG,Dinesh Karthik,Nicholas Pooran,1,0,1
840,28,5,6,RCB,LSG,Dinesh Karthik,KL Rahul,1,0,1
841,29,1,1,MI,LSG,Ishan Kishan,Nicholas Pooran,1,0,1
842,29,1,2,MI,LSG,Rohit Sharma,KL Rahul,0,1,1
843,29,1,3,MI,LSG,Ishan Kishan,KL Rahul,0,0,0
844,29,1,4,MI,LSG,Rohit Sharma,KL Rahul,0,0,0
845,29,1,5,MI,LSG,Ishan Kishan,KL Rahul,6,0,6
846,29,1,6,MI,LSG,Rohit Sharma,Quinton de Kock,1,0,1
847,29,2,1,MI,LSG,Ishan Kishan,Quinton de Kock,0,0,0
848,29,2,2,MI,LSG,Suryakumar Yadav,Quinton de Kock,1,0,1
849,29,2,3,MI,LSG,Ishan Kishan,Quinton de Kock,2,0,2
850,29,2,4,MI,LSG,Ishan Kishan,Quinton de Kock,0,0,0
851,29,2,5,MI,LSG,Rohit Sharma,KL Rahul,1,0,1
852,29,2,6,MI,LSG,Ishan Kishan,Nicholas Pooran,1,0,1
853,29,3,1,MI,LSG,Rohit Sharma,KL Rahul,0,0,0
854,29,3,2,MI,LSG,Rohit Sharma,KL Rahul,1,0,1
855,29,3,3,MI,LSG,Rohit Sharma,Nicholas Pooran,0,0,0
856,29,3,4,MI,LSG,Suryakumar Yadav,KL Rahul,0,0,0
857,29,3,5,MI,LSG,Suryakumar Yadav,KL Rahul,2,1,3
858,29,3,6,MI,LSG,Suryakumar Yadav,Quinton de Kock,6,0,6
859,29,4,1,MI,LSG,Suryakumar Yadav,Nicholas Pooran,0,0,0
860,29,4,2,MI,LSG,Suryakumar Yadav,Nicholas Pooran,6,0,6
861,29,4,3,MI,LSG,Suryakumar Yadav,KL Rahul,0,0,0
862,29,4,4,MI,LSG,Suryakumar Yadav,KL Rahul,4,0,4
863,29,4,5,MI,LSG,Rohit Sharma,KL Rahul,1,0,1
864,29,4,6,MI,LSG,Rohit Sharma,Nicholas Pooran,0,0,0
865,29,5,1,MI,LSG,Suryakumar Yadav,KL Rahul,1,0,1
866,29,5,2,MI,LSG,Ishan Kishan,Nicholas Pooran,2,0,2
867,29,5,3,MI,LSG,Suryakumar Yadav,Nicholas Pooran,1,0,1
868,29,5,4,MI,LSG,Rohit Sharma,KL Rahul,0,0,0
869,29,5,5,MI,LSG,Suryakumar Yadav,Nicholas Pooran,0,0,0
870,29,5,6,MI,LSG,Rohit Sharma,KL Rahul,2,0,2
871,30,1,1,RR,LSG,Sanju Samson,KL Rahul,4,0,4
872,30,1,2,RR,LSG,Yashasvi Jaiswal,Quinton de Kock,1,0,1
873,30,1,3,RR,LSG,Jos Buttler,Quinton de Kock,0,0,0
874,30,1,4,RR,LSG,Sanju Samson,Quinton de Kock,4,0,4
875,30,1,5,RR,LSG,Jos Buttler,KL Rahul,6,0,6
876,30,1,6,RR,LSG,Yashasvi Jaiswal,Quinton de Kock,0,1,1
877,30,2,1,RR,LSG,Sanju Samson,Quinton de Kock,1,0,1
878,30,2,2,RR,LSG,Sanju Samson,KL Rahul,6,0,6
879,30,2,3,RR,LSG,Jos Buttler,Nicholas Pooran,1,0,1
880,30,2,4,RR,LSG,Sanju Samson,KL Rahul,1,0,1
881,30,2,5,RR,LSG,Sanju Samson,KL Rahul,1,1,2
882,30,2,6,RR,LSG,Jos Buttler,Quinton de Kock,0,0,0
883,30,3,1,RR,LSG,Yashasvi Jaiswal,Nicholas Pooran,0,0,0
884,30,3,2,RR,LSG,Sanju Samson,KL Rahul,1,0,1
885,30,3,3,RR,LSG,Yashasvi Jaiswal,KL Rahul,4,0,4
886,30,3,4,RR,LSG,Yashasvi Jaiswal,Quinton de Kock,0,0,0
887,30,3,5,RR,LSG,Yashasvi Jaiswal,Quinton de Kock,1,0,1
888,30,3,6,RR,LSG,Yashasvi Jaiswal,Nicholas Pooran,0,0,0
889,30,4,1,RR,LSG,Jos Buttler,KL Rahul,4,0,4
890,30,4,2,RR,LSG,Jos Buttler,Nicholas Pooran,0,0,0
891,30,4,3,RR,LSG,Jos Buttler,Nicholas Pooran,1,0,1
892,30,4,4,RR,LSG,Sanju Samson,KL Rahul,2,0,2
893,30,4,5,RR,LSG,Yashasvi Jaiswal,Nicholas Pooran,1,0,1
894,30,4,6,RR,LSG,Yashasvi Jaiswal,Quinton de Kock,2,0,2
895,30,5,1,RR,LSG,Jos Buttler,KL Rahul,0,0,0
896,30,5,2,RR,LSG,Sanju Samson,KL Rahul,2,0,2
897,30,5,3,RR,LSG,Sanju Samson,Nicholas Pooran,0,0,0
898,30,5,4,RR,LSG,Sanju Samson,Quinton de Kock,1,0,1
899,30,5,5,RR,LSG,Yashasvi Jaiswal,Nicholas Pooran,0,0,0
900,30,5,6,RR,LSG,Yashasvi Jaiswal,Nicholas Pooran,1,0,1
901,31,1,1,KKR,PBKS,Shreyas Iyer,Jitesh Sharma,4,0,4
902,31,1,2,KKR,PBKS,Rinku Singh,Jitesh Sharma,1,0,1
903,31,1,3,KKR,PBKS,Andre Russell,Liam Livingstone,0,0,0
904,31,1,4,KKR,PBKS,Rinku Singh,Jitesh Sharma,1,1,2
905,31,1,5,KKR,PBKS,Andre Russell,Jitesh Sharma,0,0,0
906,31,1,6,KKR,PBKS,Rinku Singh,Liam Livingstone,0,0,0
907,31,2,1,KKR,PBKS,Rinku Singh,Jitesh Sharma,4,0,4
908,31,2,2,KKR,PBKS,Shreyas Iyer,Shikhar Dhawan,1,0,1
909,31,2,3,KKR,PBKS,Andre Russell,Jitesh Sharma,2,0,2
910,31,2,4,KKR,PBKS,Shreyas Iyer,Liam Livingstone,0,0,0
911,31,2,5,KKR,PBKS,Shreyas Iyer,Shikhar Dhawan,1,0,1
912,31,2,6,KKR,PBKS,Andre Russell,Shikhar Dhawan,0,0,0
913,31,3,1,KKR,PBKS,Rinku Singh,Shikhar Dhawan,1,0,1
914,31,3,2,KKR,PBKS,Shreyas Iyer,Liam Livingstone,4,0,4
915,31,3,3,KKR,PBKS,Shreyas Iyer,Liam Livingstone,0,0,0
916,31,3,4,KKR,PBKS,Andre Russell,Liam Livingstone,0,0,0
917,31,3,5,KKR,PBKS,Rinku Singh,Liam Livingstone,0,0,0
918,31,3,6,KKR,PBKS,Shreyas Iyer,Liam Livingstone,4,0,4
919,31,4,1,KKR,PBKS,Andre Russell,Jitesh Sharma,1,0,1
920,31,4,2,KKR,PBKS,Andre Russell,Shikhar Dhawan,1,0,1
921,31,4,3,KKR,PBKS,Andre Russell,Jitesh Sharma,1,0,1
922,31,4,4,KKR,PBKS,Rinku Singh,Jitesh Sharma,4,0,4
923,31,4,5,KKR,PBKS,Shreyas Iyer,Liam Livingstone,1,0,1
924,31,4,6,KKR,PBKS,Andre Russell,Shikhar Dhawan,1,1,2
925,31,5,1,KKR,PBKS,Andre Russell,Jitesh Sharma,1,0,1
926,31,5,2,KKR,PBKS,Rinku Singh,Shikhar Dhawan,2,0,2
927,31,5,3,KKR,PBKS,Shreyas Iyer,Liam Livingstone,1,0,1
928,31,5,4,KKR,PBKS,Andre Russell,Shikhar Dhawan,0,0,0
929,31,5,5,KKR,PBKS,Shreyas Iyer,Jitesh Sharma,4,0,4
930,31,5,6,KKR,PBKS,Shreyas Iyer,Jitesh Sharma,2,0,2
931,32,1,1,LSG,CSK,KL Rahul,MS Dhoni,4,1,5
932,32,1,2,LSG,CSK,KL Rahul,Ruturaj Gaikwad,0,0,0
933,32,1,3,LSG,CSK,KL Rahul,Shivam Dube,0,0,0
934,32,1,4,LSG,CSK,Nicholas Pooran,MS Dhoni,2,0,2
935,32,1,5,LSG,CSK,KL Rahul,Shivam Dube,0,0,0
936,32,1,6,LSG,CSK,KL Rahul,MS Dhoni,4,0,4
937,32,2,1,LSG,CSK,Quinton de Kock,Ruturaj Gaikwad,1,0,1
938,32,2,2,LSG,CSK,KL Rahul,Shivam Dube,1,0,1
939,32,2,3,LSG,CSK,Nicholas Pooran,Ruturaj Gaikwad,4,0,4
940,32,2,4,LSG,CSK,Nicholas Pooran,MS Dhoni,6,0,6
941,32,2,5,LSG,CSK,KL Rahul,Ruturaj Gaikwad,0,0,0
942,32,2,6,LSG,CSK,Nicholas Pooran,Ruturaj Gaikwad,6,1,7
943,32,3,1,LSG,CSK,KL Rahul,MS Dhoni,1,0,1
944,32,3,2,LSG,CSK,KL Rahul,Ruturaj Gaikwad,6,0,6
945,32,3,3,LSG,CSK,Nicholas Pooran,Ruturaj Gaikwad,4,0,4
946,32,3,4,LSG,CSK,Nicholas Pooran,Shivam Dube,0,0,0
947,32,3,5,LSG,CSK,KL Rahul,MS Dhoni,1,0,1
948,32,3,6,LSG,CSK,Quinton de Kock,Ruturaj Gaikwad,0,0,0
949,32,4,1,LSG,CSK,Quinton de Kock,Shivam Dube,6,0,6
950,32,4,2,LSG,CSK,Quinton de Kock,MS Dhoni,4,0,4
951,32,4,3,LSG,CSK,KL Rahul,MS Dhoni,0,0,0
952,32,4,4,LSG,CSK,Nicholas Pooran,Ruturaj Gaikwad,4,0,4
953,32,4,5,LSG,CSK,KL Rahul,Ruturaj Gaikwad,4,0,4
954,32,4,6,LSG,CSK,Nicholas Pooran,MS Dhoni,0,0,0
955,32,5,1,LSG,CSK,Quinton de Kock,Shivam Dube,1,0,1
956,32,5,2,LSG,CSK,Nicholas Pooran,Shivam Dube,4,0,4
957,32,5,3,LSG,CSK,Nicholas Pooran,Shivam Dube,0,0,0
958,32,5,4,LSG,CSK,KL Rahul,Ruturaj Gaikwad,6,0,6
959,32,5,5,LSG,CSK,KL Rahul,MS Dhoni,0,0,0
960,32,5,6,LSG,CSK,Nicholas Pooran,Shivam Dube,1,0,1
961,33,1,1,LSG,RR,KL Rahul,Yashasvi Jaiswal,6,1,7
962,33,1,2,LSG,RR,Nicholas Pooran,Sanju Samson,2,0,2
963,33,1,3,LSG,RR,KL Rahul,Yashasvi Jaiswal,1,0,1
964,33,1,4,LSG,RR,Quinton de Kock,Yashasvi Jaiswal,1,0,1
965,33,1,5,LSG,RR,KL Rahul,Jos Buttler,1,1,2
966,33,1,6,LSG,RR,Nicholas Pooran,Jos Buttler,6,0,6
967,33,2,1,LSG,RR,Quinton de Kock,Sanju Samson,0,1,1
968,33,2,2,LSG,RR,Quinton de Kock,Sanju Samson,0,1,1
969,33,2,3,LSG,RR,KL Rahul,Sanju Samson,4,0,4
970,33,2,4,LSG,RR,KL Rahul,Sanju Samson,0,0,0
971,33,2,5,LSG,RR,Nicholas Pooran,Sanju Samson,1,0,1
972,33,2,6,LSG,RR,KL Rahul,Jos Buttler,1,0,1
973,33,3,1,LSG,RR,KL Rahul,Jos Buttler,0,0,0
974,33,3,2,LSG,RR,KL Rahul,Jos Buttler,1,0,1
975,33,3,3,LSG,RR,Nicholas Pooran,Sanju Samson,0,0,0
976,33,3,4,LSG,RR,KL Rahul,Jos Buttler,1,1,2
977,33,3,5,LSG,RR,KL Rahul,Yashasvi Jaiswal,2,1,3
978,33,3,6,LSG,RR,Quinton de Kock,Sanju Samson,4,0,4
979,33,4,1,LSG,RR,KL Rahul,Yashasvi Jaiswal,0,0,0
980,33,4,2,LSG,RR,KL Rahul,Sanju Samson,4,0,4
981,33,4,3,LSG,RR,Nicholas Pooran,Jos Buttler,0,0,0
982,33,4,4,LSG,RR,KL Rahul,Sanju Samson,1,0,1
983,33,4,5,LSG,RR,Nicholas Pooran,Jos Buttler,0,0,0
984,33,4,6,LSG,RR,Nicholas Pooran,Jos Buttler,1,0,1
985,33,5,1,LSG,RR,Quinton de Kock,Sanju Samson,1,0,1
986,33,5,2,LSG,RR,Nicholas Pooran,Jos Buttler,1,0,1
987,33,5,3,LSG,RR,KL Rahul,Jos Buttler,0,0,0
988,33,5,4,LSG,RR,Nicholas Pooran,Sanju Samson,0,0,0
989,33,5,5,LSG,RR,Quinton de Kock,Sanju Samson,0,0,0
990,33,5,6,LSG,RR,Quinton de Kock,Jos Buttler,4,0,4
991,34,1,1,DC,SRH,Prithvi Shaw,Aiden Markram,0,0,0
992,34,1,2,DC,SRH,Rishabh Pant,Heinrich Klaasen,1,0,1
993,34,1,3,DC,SRH,David Warner,Heinrich Klaasen,2,0,2
994,34,1,4,DC,SRH,Prithvi Shaw,Aiden Markram,6,0,6
995,34,1,5,DC,SRH,Rishabh Pant,Abhishek Sharma,4,0,4
996,34,1,6,DC,SRH,David Warner,Abhishek Sharma,1,0,1
997,34,2,1,DC,SRH,David Warner,Abhishek Sharma,4,0,4
998,34,2,2,DC,SRH,Rishabh Pant,Heinrich Klaasen,0,1,1
999,34,2,3,DC,SRH,Rishabh Pant,Abhishek Sharma,1,0,1
1000,34,2,4,DC,SRH,David Warner,Aiden Markram,2,0,2
1001,34,2,5,DC,SRH,David Warner,Heinrich Klaasen,0,1,1
1002,34,2,6,DC,SRH,Prithvi Shaw,Heinrich Klaasen,0,0,0
1003,34,3,1,DC,SRH,Rishabh Pant,Heinrich Klaasen,0,0,0
1004,34,3,2,DC,SRH,David Warner,Abhishek Sharma,1,0,1
1005,34,3,3,DC,SRH,Rishabh Pant,Aiden Markram,2,0,2
1006,34,3,4,DC,SRH,David Warner,Heinrich Klaasen,2,0,2
1007,34,3,5,DC,SRH,David Warner,Abhishek Sharma,1,0,1
1008,34,3,6,DC,SRH,Prithvi Shaw,Heinrich Klaasen,0,0,0
1009,34,4,1,DC,SRH,David Warner,Aiden Markram,2,0,2
1010,34,4,2,DC,SRH,David Warner,Abhishek Sharma,4,0,4
1011,34,4,3,DC,SRH,David Warner,Heinrich Klaasen,4,0,4
1012,34,4,4,DC,SRH,Rishabh Pant,Abhishek Sharma,0,0,0
1013,34,4,5,DC,SRH,Prithvi Shaw,Heinrich Klaasen,4,0,4
1014,34,4,6,DC,SRH,David Warner,Heinrich Klaasen,0,0,0
1015,34,5,1,DC,SRH,David Warner,Aiden Markram,1,0,1
1016,34,5,2,DC,SRH,David Warner,Abhishek Sharma,1,0,1
1017,34,5,3,DC,SRH,David Warner,Heinrich Klaasen,0,0,0
1018,34,5,4,DC,SRH,David Warner,Abhishek Sharma,1,0,1
1019,34,5,5,DC,SRH,David Warner,Heinrich Klaasen,0,0,0
1020,34,5,6,DC,SRH,Prithvi Shaw,Heinrich Klaasen,0,0,0
1021,35,1,1,LSG,CSK,Quinton de Kock,Ruturaj Gaikwad,2,0,2
1022,35,1,2,LSG,CSK,KL Rahul,MS Dhoni,1,0,1
1023,35,1,3,LSG,CSK,KL Rahul,Shivam Dube,0,0,0
1024,35,1,4,LSG,CSK,Nicholas Pooran,MS Dhoni,4,0,4
1025,35,1,5,LSG,CSK,Quinton de Kock,Shivam Dube,1,0,1
1026,35,1,6,LSG,CSK,KL Rahul,Shivam Dube,1,0,1
1027,35,2,1,LSG,CSK,Quinton de Kock,Ruturaj Gaikwad,6,0,6
1028,35,2,2,LSG,CSK,Quinton de Kock,Ruturaj Gaikwad,0,0,0
1029,35,2,3,LSG,CSK,Quinton de Kock,Shivam Dube,0,0,0
1030,35,2,4,LSG,CSK,Quinton de Kock,Shivam Dube,6,1,7
1031,35,2,5,LSG,CSK,KL Rahul,Ruturaj Gaikwad,0,1,1
1032,35,2,6,LSG,CSK,Quinton de Kock,Ruturaj Gaikwad,0,0,0
1033,35,3,1,LSG,CSK,Quinton de Kock,Ruturaj Gaikwad,2,0,2
1034,35,3,2,LSG,CSK,Nicholas Pooran,Ruturaj Gaikwad,4,0,4
1035,35,3,3,LSG,CSK,Nicholas Pooran,Shivam Dube,0,0,0
1036,35,3,4,LSG,CSK,Nicholas Pooran,MS Dhoni,1,0,1
1037,35,3,5,LSG,CSK,Nicholas Pooran,Shivam Dube,4,0,4
1038,35,3,6,LSG,CSK,Quinton de Kock,Shivam Dube,2,0,2
1039,35,4,1,LSG,CSK,Nicholas Pooran,Ruturaj Gaikwad,0,0,0
1040,35,4,2,LSG,CSK,Quinton de Kock,Ruturaj Gaikwad,0,0,0
1041,35,4,3,LSG,CSK,Nicholas Pooran,Shivam Dube,0,0,0
1042,35,4,4,LSG,CSK,Nicholas Pooran,Shivam Dube,1,1,2
1043,35,4,5,LSG,CSK,KL Rahul,Shivam Dube,0,0,0
1044,35,4,6,LSG,CSK,Nicholas Pooran,Shivam Dube,4,0,4
1045,35,5,1,LSG,CSK,Nicholas Pooran,Ruturaj Gaikwad,6,0,6
1046,35,5,2,LSG,CSK,Quinton de Kock,Ruturaj Gaikwad,4,0,4
1047,35,5,3,LSG,CSK,KL Rahul,Ruturaj Gaikwad,4,0,4
1048,35,5,4,LSG,CSK,Quinton de Kock,MS Dhoni,2,0,2
1049,35,5,5,LSG,CSK,Nicholas Pooran,Shivam Dube,4,0,4
1050,35,5,6,LSG,CSK,KL Rahul,Shivam Dube,0,0,0
1051,36,1,1,LSG,RCB,Quinton de Kock,Virat Kohli,0,1,1
1052,36,1,2,LSG,RCB,Quinton de Kock,Virat Kohli,1,0,1
1053,36,1,3,LSG,RCB,Nicholas Pooran,Dinesh Karthik,0,0,0
1054,36,1,4,LSG,RCB,Quinton de Kock,Virat Kohli,2,0,2
1055,36,1,5,LSG,RCB,Nicholas Pooran,Virat Kohli,0,0,0
1056,36,1,6,LSG,RCB,Quinton de Kock,Virat Kohli,0,0,0
1057,36,2,1,LSG,RCB,KL Rahul,Faf du Plessis,2,0,2
1058,36,2,2,LSG,RCB,KL Rahul,Faf du Plessis,2,0,2
1059,36,2,3,LSG,RCB,KL Rahul,Dinesh Karthik,2,0,2
1060,36,2,4,LSG,RCB,Nicholas Pooran,Virat Kohli,6,1,7
1061,36,2,5,LSG,RCB,Quinton de Kock,Faf du Plessis,1,0,1
